"stitch_id"	"drug"	"umls_id"	"event"	rr	log2rr	t_statistic	pvalue	observed	expected	bg_correction	sider	future_aers	medeffect
"CID000000085"	"carnitine"	"C0028259"	"nodule"	11.00000011	3.45943163306425	4.03439153439153	0.0416841434647146	1	0.09090909	0.000523459	0	0	0
"CID000000085"	"carnitine"	"C0034886"	"proctalgia"	11.0000000293333	3.45943162248448	5.99959200326397	1.25685927134361e-05	3	0.272727272	0.000481874	0	0	0
"CID000000085"	"carnitine"	"C0043144"	"wheeze"	2.20000000102667	1.13750352442319	4.14270777051782	0.026553850585474	3	1.363636363	0.000664535	0	0	0
"CID000000085"	"carnitine"	"C0155966"	"diverticulum"	5.50000000458333	2.45943161983954	6.17066286563951	5.52820817167985e-06	3	0.545454545	0.000912185	0	0	0
"CID000000085"	"carnitine"	"C0241013"	"serum ferritin increased"	3.38461538695858	1.75899190149499	4.50121924464437	0.00697160966044386	4	1.181818181	0.001058232	0	0	0
"CID000000085"	"carnitine"	"C0337629"	"economic problem"	8.2500000144375	3.04439412188317	5.69539141352475	4.80135636583926e-05	3	0.363636363	0.00163919	0	0	0
"CID000000085"	"carnitine"	"C0700361"	"emotional distress"	2.12903225820187	1.09019780906466	4.85573941033981	0.00155108526581129	6	2.818181818	0.000590821	0	0	0
"CID000000085"	"carnitine"	"C0854133"	"blood bilirubin increased"	3.66666666748148	1.87446911823674	7.93281074772702	1.07218327719677e-09	9	2.454545454	0.001561382	0	0	0
"CID000000085"	"carnitine"	"C0948361"	"impaired work ability"	5.50000000458333	2.45943161983954	5.13307612482541	0.000535087641044235	3	0.545454545	0.001062132	0	0	0
"CID000000085"	"carnitine"	"C1536016"	"labelled drug-drug interaction medication error"	11.0000000495	3.45943162512943	5.00063751115645	0.000956530665760014	2	0.181818181	2.6151e-05	0	0	0
"CID000000119"	"GABA"	"C0002871"	"anaemia"	1.25090252709162	0.322969376106254	4.62446306483047	0.00577069779346065	63	50.363636363	0.015965668	0	0	0
"CID000000119"	"GABA"	"C0005956"	"bone marrow disorder"	5.10714285805485	2.35251641497841	10.1171708247532	2.97619071180673e-14	13	2.545454545	0.001248189	0	0	0
"CID000000119"	"GABA"	"C0009410"	"colostomy"	11.0000000091667	3.45943161983954	9.27260083449235	2.49203618094596e-12	6	0.545454545	0.000147048	0	0	0
"CID000000119"	"GABA"	"C0012691"	"dislocation"	9.3076923141361	3.21842352013229	10.9743004012564	4.52616734733719e-16	11	1.181818181	0.000496101	0	0	0
"CID000000119"	"GABA"	"C0016169"	"fistula"	8.25000000309375	3.04439411989946	7.77259603421594	4.19724497278325e-09	6	0.727272727	0.000831202	0	0	0
"CID000000119"	"GABA"	"C0018965"	"blood in urine"	3.080000000308	1.62293035106445	8.6579338732666	3.53222171306772e-11	14	4.545454545	0.000337046	0	0	0
"CID000000119"	"GABA"	"C0022575"	"keratitis sicca"	11.0000000293333	3.45943162248448	6.52633640101821	1.70847200839339e-06	3	0.272727272	0.000239222	0	0	0
"CID000000119"	"GABA"	"C0028734"	"nocturia"	11.0000000495	3.45943162512943	4.84475374732334	0.00276841543092301	2	0.181818181	0.001055494	0	0	0
"CID000000119"	"GABA"	"C0031256"	"petechia"	1.94117647084516	0.956931278299059	6.24999577454721	4.94550107952204e-06	12	6.181818181	0.004129052	0	0	0
"CID000000119"	"GABA"	"C0037995"	"splenectomy"	3.78125000011816	1.91886323731968	9.72034258874887	1.61843715822629e-13	11	2.909090909	0.001744814	0	0	0
"CID000000119"	"GABA"	"C0041834"	"erythema"	1.55128205148093	0.633461018597307	4.17939099517302	0.0348829173969548	11	7.09090909	0.003076625	0	0	1
"CID000000119"	"GABA"	"C0086543"	"cataract"	2.41463414651814	1.27180461556709	6.95000746225838	1.88603947697782e-07	9	3.727272727	9.71980000000002e-05	0	0	0
"CID000000119"	"GABA"	"C0152031"	"effusion"	3.66666666666667	1.87446911791614	9.39339216622378	9.09844914021002e-13	11	3	0.002694871	0	0	0
"CID000000119"	"GABA"	"C0185131"	"bone operation"	9.42857143395918	3.23703919812525	11.414382632734	5.19209915690642e-17	12	1.272727272	4.2362e-05	0	0	0
"CID000000119"	"GABA"	"C0238074"	"cor pulmonale chronic"	11.0000000132	3.45943162036853	7.89464594127807	2.37937138557976e-09	5	0.454545454	1.7148e-05	0	0	0
"CID000000119"	"GABA"	"C0267566"	"perirectal abscess"	11.0000000495	3.45943162512943	5	0.00146402364769415	2	0.181818181	0.000228933	0	0	0
"CID000000119"	"GABA"	"C0376545"	"haematological malignancy"	6	2.58496250072116	9.76969376990067	1.72791900517097e-13	12	2	0.000982993	0	0	0
"CID000000119"	"GABA"	"C0520677"	"delusion"	5.500000009625	2.45943162116201	4.45396628841091	0.0129052779601485	2	0.363636363	0.001468677	0	0	0
"CID000000119"	"GABA"	"C0684516"	"benign bone neoplasm"	11.0000000024444	3.4594316189579	9.93788819875776	8.81773507672831e-14	9	0.818181818	2.4007e-05	0	0	0
"CID000000119"	"GABA"	"C0852730"	"arterial bypass operation"	11.0000000091667	3.45943161983954	9.27260083449235	2.49203618094596e-12	6	0.545454545	5.4017e-05	0	0	0
"CID000000119"	"GABA"	"C0856304"	"abscess drainage"	8.25000000309375	3.04439411989946	9.01245653725499	8.80492292560425e-12	6	0.727272727	0.000257144	0	0	0
"CID000000119"	"GABA"	"C0917798"	"cerebral ischaemia"	2.8518518524856	1.51189903885203	5.49735476101184	0.000162464927732901	7	2.454545454	0.000803082	0	0	0
"CID000000119"	"GABA"	"C1096075"	"enterococcal infection"	5.31034482831867	2.40880554576632	10.6908531024216	1.46843575238168e-15	14	2.636363636	0.000881197	0	0	0
"CID000000119"	"GABA"	"C1297885"	"open reduction of fracture"	11.000000004125	3.45943161917831	9.88504464285714	1.14986300067279e-13	8	0.727272727	7.2881e-05	0	0	0
"CID000000119"	"GABA"	"C2363731"	"oropharyngeal pain"	2.44444444498765	1.28950661751558	7.12678573636633	8.29379398663602e-08	10	4.09090909	0.000902362	0	0	0
"CID000000143"	"leucovorin"	"C0006262"	"bronchial fistula"	11.0000000495	3.45943162512943	5.47277936962751	0.000485169813215035	2	0.181818181	2.9581e-05	0	0	0
"CID000000143"	"leucovorin"	"C0012246"	"female genital-digestive tract fistula"	11.0000000495	3.45943162512943	5.69148936170213	0.000186477586206611	2	0.181818181	1.2432e-05	0	0	0
"CID000000143"	"leucovorin"	"C0016169"	"fistula"	7.480000000748	2.90303827025718	5.53125211465017	0.000146834062975165	34	4.545454545	0.000517798	0	0	0
"CID000000143"	"leucovorin"	"C0020649"	"arterial pressure NOS decreased"	6.54907407412865	2.71129094892644	12.117767846186	3.75993844946717e-22	643	98.181818181	0.002766689	0	1	0
"CID000000143"	"leucovorin"	"C0027497"	"nausea"	6.51293759515912	2.70330840330775	10.7752780260972	1.98066248551524e-18	778	119.454545454	0.002035983	1	1	0
"CID000000143"	"leucovorin"	"C0032266"	"pneumatosis cystoides intestinalis"	11.0000000091667	3.45943161983954	7.42805755395683	5.71579847193402e-08	6	0.545454545	2.5294e-05	0	0	0
"CID000000143"	"leucovorin"	"C0036421"	"Scleroderma"	9.42857143395918	3.23703919812525	6.1611855193244	9.91017504624207e-06	6	0.636363636	0.000226969	0	0	0
"CID000000143"	"leucovorin"	"C0042267"	"Colpitis"	9.42857143395918	3.23703919812525	7.67786928587008	4.83003000912891e-09	6	0.636363636	0.000455175	0	0	0
"CID000000143"	"leucovorin"	"C0149871"	"deep vein thromboses"	0.192357031935801	-2.37814152413782	8.79376915872852	1.72552870529421e-12	259	1346.454545454	0.007795006	0	1	0
"CID000000143"	"leucovorin"	"C0153676"	"metastases to lung"	8.05940594131222	3.01067350164301	13.942732997406	1.67371450256773e-26	74	9.181818181	0.000977573	0	0	0
"CID000000143"	"leucovorin"	"C0189476"	"chest tube insertion"	11.0000000495	3.45943162512943	5.17647058823529	0.00172121935076642	2	0.181818181	4.3728e-05	0	0	0
"CID000000143"	"leucovorin"	"C0234387"	"cerebral disorder"	9.53333333778222	3.25298074184313	8.932325718516	5.31534065698111e-12	13	1.363636363	0.000244409	0	0	0
"CID000000143"	"leucovorin"	"C0238634"	"anal inflammation"	11.0000000293333	3.45943162248448	5.01492537313433	0.00338118733476486	3	0.272727272	2.6151e-05	0	0	0
"CID000000143"	"leucovorin"	"C0262476"	"lacrimation increased"	8.25000000309375	3.04439411989946	6.42440044456531	1.6908402977614e-06	12	1.454545454	0.000791668	0	0	0
"CID000000143"	"leucovorin"	"C0267995"	"fluid imbalance"	11.00000011	3.45943163306425	4.69387755102041	0.012499460092378	1	0.09090909	3.9441e-05	0	0	0
"CID000000143"	"leucovorin"	"C0333355"	"mucosal inflammation"	9.19623655918923	3.20104357766763	40.7015656369343	1.54365866692652e-80	311	33.818181818	0.003191176	0	1	0
"CID000000143"	"leucovorin"	"C0343026"	"nail infection"	11.0000000495	3.45943162512943	4.40894568690096	0.0382784323511854	2	0.181818181	6.5593e-05	0	0	0
"CID000000143"	"leucovorin"	"C0494165"	"metastases to liver"	9.16666666710318	3.1963972128722	21.9743724045509	2.01428326633453e-47	105	11.454545454	0.000767847	0	0	0
"CID000000143"	"leucovorin"	"C0544688"	"disease complication"	11.0000000495	3.45943162512943	4.87878787878788	0.00592031831034664	2	0.181818181	0.000156051	0	0	0
"CID000000143"	"leucovorin"	"C0580343"	"culture stool positive"	9.62500000360937	3.26678654123591	6.06588996929111	1.95708672558683e-05	7	0.727272727	3.46e-06	0	0	0
"CID000000143"	"leucovorin"	"C0745136"	"hypertensive emergency"	11.0000000132	3.45943162036853	8.10379241516966	2.0842040141268e-09	5	0.454545454	5.1016e-05	0	0	0
"CID000000143"	"leucovorin"	"C0853037"	"endocarditis viral"	11.0000000293333	3.45943162248448	4.70769230769231	0.0118273294203776	3	0.272727272	1.714e-06	0	0	0
"CID000000143"	"leucovorin"	"C0854612"	"cardiotoxicity"	7.965517242478	2.99376804648748	7.66688401582981	1.36659792103564e-09	21	2.636363636	0.00041076	0	0	0
"CID000000143"	"leucovorin"	"C0861206"	"burkitt's lymphoma recurrent"	11.0000000495	3.45943162512943	4.70769230769231	0.0118273294203776	2	0.181818181	4.715e-06	0	0	0
"CID000000143"	"leucovorin"	"C0919573"	"peroneal nerve palsy"	9.05882353207613	3.17932369986888	7.66175500793779	1.80918061816009e-09	14	1.545454545	9.6844e-05	0	0	0
"CID000000143"	"leucovorin"	"C0948264"	"neuroborreliosis"	11.0000000495	3.45943162512943	4.40894568690096	0.0382784323511854	2	0.181818181	9.002e-06	0	0	0
"CID000000143"	"leucovorin"	"C0949039"	"lymphoid tissue hyperplasia"	11.0000000495	3.45943162512943	4.35714285714286	0.0467099699493615	2	0.181818181	7.331e-05	0	0	0
"CID000000143"	"leucovorin"	"C1112200"	"accidental needle stick"	11.0000000293333	3.45943162248448	5.85751978891821	8.9222026786293e-05	3	0.272727272	0.000191635	0	0	0
"CID000000143"	"leucovorin"	"C1142499"	"gastrointestinal toxicity"	10.1200000032384	3.33913738538125	14.6982454744218	1.45818223504242e-25	23	2.272727272	1.2235e-05	0	0	0
"CID000000143"	"leucovorin"	"C1306792"	"red man syndrome"	11.0000000293333	3.45943162248448	6.00522193211488	4.59532296175729e-05	3	0.272727272	6.645e-05	0	0	0
"CID000000143"	"leucovorin"	"C1695691"	"wound infection"	7.76470588463668	2.95693127853244	7.10677447476253	3.32393316479111e-08	12	1.545454545	0.000271772	0	0	0
"CID000000143"	"leucovorin"	"C1869112"	"paraneoplastic syndrome"	9.38235294393599	3.22994977293885	12.0795062865821	1.50268113719457e-20	29	3.09090909	0.000440105	0	0	0
"CID000000158"	"PGE2"	"C0021296"	"small for dates baby"	3.66666666748148	1.87446911823674	5.11027437756951	0.000175308256496046	3	0.818181818	0.002448565	0	0	0
"CID000000158"	"PGE2"	"C0231528"	"aching muscles"	3.66666666972222	1.87446911911839	4.18041067091111	0.00701479661310256	2	0.545454545	0.011654504	1	0	0
"CID000000158"	"PGE2"	"C0524352"	"disabled relative"	11.0000000495	3.45943162512943	5.84826974267968	7.50555814804591e-06	2	0.181818181	1.2003e-05	0	0	0
"CID000000158"	"PGE2"	"C0919567"	"uterine contractions during pregnancy"	11.0000000495	3.45943162512943	5.48826427122573	3.66194723424337e-05	2	0.181818181	4.7587e-05	0	1	1
"CID000000159"	"prostacyclin"	"C0000731"	"abdominal distension"	2.53846153850059	1.34395440123956	9.1803278309369	2.1442083206168e-12	30	11.818181818	5.73660000000005e-05	0	0	0
"CID000000159"	"prostacyclin"	"C0011603"	"dermatitides"	2.200000000704	1.1375035242116	6.35537796882616	2.46157779470023e-06	5	2.272727272	0.000198901	0	0	0
"CID000000159"	"prostacyclin"	"C0018021"	"goiter"	9.42857143395918	3.23703919812525	11.1193750962003	1.76484902778627e-16	12	1.272727272	0.000344462	0	1	0
"CID000000159"	"prostacyclin"	"C0021390"	"inflammatory bowel disease"	11.0000000495	3.45943162512943	4.39624005784526	0.0127849243203367	2	0.181818181	0.002549133	0	0	0
"CID000000159"	"prostacyclin"	"C0034155"	"thrombotic microangiopathy"	5.50000000458333	2.45943161983954	7.54643288887299	9.00257633348036e-09	6	1.09090909	0.000714523	0	0	0
"CID000000159"	"prostacyclin"	"C0043096"	"loss of weight"	1.71875000005371	0.781359713569744	6.66103107265242	5.49155353793236e-07	30	17.454545454	0.00826884	1	1	0
"CID000000159"	"prostacyclin"	"C0155676"	"pulmonary artery aneurysm"	8.2500000144375	3.04439412188317	4.48257146517509	0.00908255131890534	3	0.363636363	6.6569e-05	0	0	0
"CID000000159"	"prostacyclin"	"C0236178"	"intra-abdominal haemorrhage"	5.500000009625	2.45943162116201	4.15292141709914	0.0316505111811874	2	0.363636363	0.000138947	0	0	0
"CID000000159"	"prostacyclin"	"C0334192"	"Endometrial Atrophy"	11.0000000495	3.45943162512943	4.07156308851224	0.0433875757692425	2	0.181818181	2.7008e-05	0	0	0
"CID000000159"	"prostacyclin"	"C0580413"	"prothrombin time"	5.500000009625	2.45943162116201	4.74457949030831	0.00319058231564727	2	0.363636363	0.000186246	0	0	0
"CID000000159"	"prostacyclin"	"C0854479"	"device failure"	4.19047619067574	2.06711419592724	7.85347943984947	1.94567522257076e-09	8	1.909090909	7.1007e-05	0	0	0
"CID000000159"	"prostacyclin"	"C0920101"	"hypergammaglobulinaemia"	7.33333335288889	2.87446912176333	4.48171778445609	0.00910609320154269	2	0.272727272	1.8455e-05	0	0	0
"CID000000159"	"prostacyclin"	"C1168119"	"right ventricular systolic pressure increased"	2.44444444498765	1.28950661751558	4.74071624821954	0.00312502407734719	2	0.818181818	0.000374129	0	0	0
"CID000000159"	"prostacyclin"	"C2363800"	"oxygen saturation increased"	11.00000001925	3.45943162116201	7.05077672153953	1.11965445735847e-07	4	0.363636363	6.859e-06	0	0	0
"CID000000191"	"adenosine"	"C0007758"	"cerebellar ataxia"	11.0000000495	3.45943162512943	4.39679934345507	0.0108479749687492	2	0.181818181	0.000100319	0	0	0
"CID000000191"	"adenosine"	"C0018524"	"aura"	1.01762114539238	0.0252005541505647	6.89445810780619	1.24651138367393e-07	42	41.272727272	0.025726188	0	0	0
"CID000000191"	"adenosine"	"C0026848"	"muscle disorder"	7.33333333368254	2.87446911798484	10.548005115523	2.39215614556801e-15	14	1.909090909	0.000980647	0	0	0
"CID000000191"	"adenosine"	"C0039231"	"heart rate increased"	1.84324324326317	0.882246468523457	9.40183239953228	3.5791148597168e-13	31	16.818181818	0.000941939000000003	0	1	0
"CID000000191"	"adenosine"	"C0149507"	"cellulitis orbital"	11.0000000495	3.45943162512943	4.03534253207456	0.042130649859279	2	0.181818181	4.5443e-05	0	0	0
"CID000000191"	"adenosine"	"C0158454"	"fracture malunion"	11.0000000132	3.45943162036853	7.77735075582885	2.81241492215798e-09	5	0.454545454	1.6719e-05	0	0	0
"CID000000191"	"adenosine"	"C0262476"	"lacrimation increased"	8.25000000309375	3.04439411989946	7.75425510336749	2.97057797595102e-09	6	0.727272727	0.000921668	0	0	0
"CID000000191"	"adenosine"	"C0541829"	"blood cholinesterase decreased"	8.2500000144375	3.04439412188317	5.9050385246529	1.8724444814962e-05	3	0.363636363	0.000213264	0	0	0
"CID000000191"	"adenosine"	"C0853875"	"myoglobin urine present"	11.00000001925	3.45943162116201	6.86904164576016	2.26307912753313e-07	4	0.363636363	6.0448e-05	0	0	0
"CID000000191"	"adenosine"	"C0948693"	"post procedural discharge"	11.00000011	3.45943163306425	4.03534253207456	0.042130649859279	1	0.09090909	5.7018e-05	0	0	0
"CID000000191"	"adenosine"	"C1383860"	"cardiac hypertrophy"	7.33333335288889	2.87446912176333	4.70558166559772	0.00312514034870337	2	0.272727272	0.000121376	0	0	0
"CID000000191"	"adenosine"	"C2363801"	"oxygen saturation decreased"	4	2	9.21581633488946	1.32306237052513e-12	16	4	0.001615415	0	0	0
"CID000000206"	"galactose"	"C0004045"	"neonatal asphyxia"	11.00000001925	3.45943162116201	6.96658097686375	2.46693023282868e-07	4	0.363636363	0.00011318	0	0	0
"CID000000206"	"galactose"	"C0007280"	"carotid bruit"	8.55555555745679	3.09686153957319	7.24930751025254	5.35474672810119e-08	7	0.818181818	0.000135651	0	0	0
"CID000000206"	"galactose"	"C0011946"	"dialysis"	6.65789473789335	2.73506606147852	15.3026375417623	6.0773397415635e-26	23	3.454545454	8.65609999999998e-05	0	0	0
"CID000000206"	"galactose"	"C0018991"	"hemiplegia"	4.12500000154687	2.04439411989946	4.33713235307402	0.0214022977603401	3	0.727272727	0.000316302	0	0	0
"CID000000206"	"galactose"	"C0020458"	"hyperhidrosis"	2.08860759502924	1.06254146613263	6.8181056106169	2.96936347482267e-07	30	14.363636363	0.001268497	0	0	0
"CID000000206"	"galactose"	"C0024081"	"ludwig angina"	11.0000000091667	3.45943161983954	7.29369206420981	5.13463462978536e-08	6	0.545454545	3.644e-05	0	0	0
"CID000000206"	"galactose"	"C0030332"	"panophthalmitis"	11.0000000495	3.45943162512943	4.84393520347689	0.00319901148479524	2	0.181818181	1.5862e-05	0	0	0
"CID000000206"	"galactose"	"C0033975"	"psychoses"	4.2777777787284	2.09686153957319	5.31880687028958	0.000346117124680625	7	1.636363636	0.001575577	0	0	0
"CID000000206"	"galactose"	"C0039239"	"atrial tachycardia"	1.41935483880125	0.505235308343499	6.22690143688564	5.45962099124111e-06	12	8.454545454	0.002172486	0	0	0
"CID000000206"	"galactose"	"C0085605"	"Hepatic failure"	0.859375000026855	-0.218640286430256	5.60514821428202	9.92379115782749e-05	20	23.272727272	0.00383941	0	0	0
"CID000000206"	"galactose"	"C0151773"	"bone marrow depression"	11.0000000495	3.45943162512943	4.93679308050566	0.00218826979035975	2	0.181818181	0.00061649	0	0	0
"CID000000206"	"galactose"	"C0176940"	"pancreatectomy"	11.0000000293333	3.45943162248448	6.61218836565097	1.31719075755026e-06	3	0.272727272	2.658e-05	0	0	0
"CID000000206"	"galactose"	"C0235601"	"hypocoagulable state"	11.0000000293333	3.45943162248448	5.48826131337189	0.00021267739519408	3	0.272727272	6.645e-05	0	0	0
"CID000000206"	"galactose"	"C0264492"	"chronic respiratory failure"	11.0000000293333	3.45943162248448	5.32558850504433	0.000428490264062431	3	0.272727272	8.1455e-05	0	0	0
"CID000000206"	"galactose"	"C0343755"	"hiv wasting syndrome"	11.0000000024444	3.4594316189579	15	2.11100062070508e-24	18	1.636363636	1.9292e-05	0	0	0
"CID000000206"	"galactose"	"C0520804"	"accidental overdose"	5.13333333572889	2.35989594575964	5.97891341308459	1.79817226344634e-05	7	1.363636363	0.001293507	0	0	0
"CID000000206"	"galactose"	"C0600177"	"low cardiac output syndrome"	11.0000000495	3.45943162512943	5.46593001841621	0.00023428536666328	2	0.181818181	3.644e-05	0	0	0
"CID000000206"	"galactose"	"C0852802"	"intestinal obstruction"	5.9230769246716	2.56634682294223	10.7301807480165	6.14655606983316e-16	14	2.363636363	0.000550334	0	0	0
"CID000000206"	"galactose"	"C0854404"	"iatrogenic injury"	11.0000000293333	3.45943162248448	4.93679308050566	0.00218826979035975	3	0.272727272	0.000327966	0	0	0
"CID000000206"	"galactose"	"C0877025"	"prothrombin time prolonged"	4.400000001408	2.1375035242116	8.20630614385904	2.26040881605517e-10	10	2.272727272	0.000394568	0	0	0
"CID000000206"	"galactose"	"C0948231"	"lip erosion"	9.90000000099	3.30742852533652	8.8504917881012	2.21664834080582e-11	9	0.909090909	4.697e-05	0	0	0
"CID000000206"	"galactose"	"C1141930"	"post procedural complication"	1.63829787242757	0.712197689094003	9.35660699018479	7.14729914086231e-13	14	8.545454545	0.000288794	0	0	0
"CID000000206"	"galactose"	"C1328390"	"viral mutation identified"	11.0000000495	3.45943162512943	4.57004830917874	0.00957751422871112	2	0.181818181	0.00012304	0	0	0
"CID000000206"	"galactose"	"C1699631"	"lymphocyte count decreased"	5.50000000055	2.45943161878157	5.3083310728905	0.00041215063083168	5	0.909090909	0.000288016	0	0	0
"CID000000206"	"galactose"	"C2242596"	"injection site vasculitis"	11.0000000495	3.45943162512943	4.23552123552124	0.0347498498957341	2	0.181818181	3.429e-06	0	0	0
"CID000000214"	"prostaglandin E1"	"C0007785"	"cerebral infarct"	2.28712871307509	1.19353755879282	9.80137349403578	9.65699430828791e-14	21	9.181818181	0.003112435	0	0	0
"CID000000214"	"prostaglandin E1"	"C0020440"	"Hypercapnia"	5.500000009625	2.45943162116201	4.83123074326507	0.00270744989664943	2	0.363636363	0.00018425	1	0	0
"CID000000214"	"prostaglandin E1"	"C0034155"	"thrombotic microangiopathy"	1.90384615395599	0.92891690202175	4.60594326610224	0.00623434119309076	9	4.727272727	0.002109477	0	0	0
"CID000000214"	"prostaglandin E1"	"C0162297"	"pulmonary arrest"	1.8615384615671	0.896495424268336	5.10305062301149	0.000782537624564589	11	5.909090909	7.75289999999998e-05	0	0	0
"CID000000214"	"prostaglandin E1"	"C0267373"	"intestinal haemorrhage"	6.60000000792	2.72246602620233	5.91028658020324	2.61629267611637e-05	3	0.454545454	0.001152734	0	0	0
"CID000000214"	"prostaglandin E1"	"C0455993"	"neonatal cardiac failure"	11.0000000495	3.45943162512943	4.71474358974359	0.00443018805064088	2	0.181818181	8.145e-06	0	0	0
"CID000000214"	"prostaglandin E1"	"C0699885"	"bladder cancer"	4.58333333715278	2.19639721400575	7.31083039305548	3.35708613707426e-08	5	1.09090909	4.26199999999999e-06	0	1	0
"CID000000214"	"prostaglandin E1"	"C0854056"	"urine osmolarity increased"	5.500000009625	2.45943162116201	4.6116612631303	0.00659831489423925	2	0.363636363	8.1135e-05	0	0	0
"CID000000214"	"prostaglandin E1"	"C0948331"	"eosinophil percentage increased"	11.00000001925	3.45943162116201	8.45401174168298	1.41374045492271e-10	4	0.363636363	0.000116181	0	0	0
"CID000000214"	"prostaglandin E1"	"C1282799"	"Penile swelling"	6	2.58496250072116	6.6657198890407	7.65671703835753e-07	6	1	0.000310693	0	1	0
"CID000000214"	"prostaglandin E1"	"C1736184"	"peripheral arterial occlusive disease"	2.20000000022	1.1375035238942	5.05786469679411	0.00101579535768303	4	1.818181818	0.000932348	0	0	0
"CID000000235"	"ascorbic acid"	"C0003564"	"Aphonia"	2.53846153914497	1.34395440160578	4.3456092397494	0.020769845305123	6	2.363636363	0.001338525	0	0	0
"CID000000235"	"ascorbic acid"	"C0008031"	"chest pain"	1.81137724554695	0.857087039718141	10.9660865365635	2.80429323952102e-16	55	30.363636363	0.00446905	0	0	0
"CID000000235"	"ascorbic acid"	"C0013378"	"dysgeusia"	1.94936708882967	0.963005792682156	5.82372727502438	3.92234744378238e-05	14	7.181818181	0.000550322	0	0	0
"CID000000235"	"ascorbic acid"	"C0016397"	"localised infection"	3.66666666837778	1.8744691185894	5.73600654436171	6.44669472721691e-05	5	1.363636363	9.2889e-05	0	0	0
"CID000000235"	"ascorbic acid"	"C0020651"	"Hypotension Orthostatic"	2.20000000022	1.1375035238942	4.4865524288128	0.0120935363556618	6	2.727272727	4.68299999999999e-05	0	0	0
"CID000000235"	"ascorbic acid"	"C0026827"	"hypotonia"	4.88888888997531	2.28950661751558	5.699613156862	7.82498002964778e-05	4	0.818181818	0.000712092	0	0	0
"CID000000235"	"ascorbic acid"	"C0032285"	"neumonia"	1.29921259843884	0.377637527488796	4.9477306027054	0.00170819528620245	45	34.636363636	0.009904905	0	0	0
"CID000000235"	"ascorbic acid"	"C0038363"	"aphthous stomatitis"	6.11111111246914	2.61143471240295	6.79214327662153	5.18130337461502e-07	5	0.818181818	0.000367935	0	0	0
"CID000000235"	"ascorbic acid"	"C0042345"	"varicose vein"	6.60000000792	2.72246602620233	5.84931873089505	4.02940120235781e-05	3	0.454545454	0.000164275	0	0	0
"CID000000235"	"ascorbic acid"	"C0150993"	"nail pitting"	11.00000011	3.45943163306425	4.36270057523464	0.0205995468160643	1	0.09090909	1.4147e-05	0	0	0
"CID000000235"	"ascorbic acid"	"C0157532"	"complication of delivery"	11.0000000091667	3.45943161983954	9.44250341789458	1.17545485560348e-12	6	0.545454545	3.301e-05	0	0	0
"CID000000235"	"ascorbic acid"	"C0234131"	"motor dysfunction"	2.58823529487889	1.37196877781128	5.04400626735401	0.00125707837146137	4	1.545454545	0.000327315	0	0	0
"CID000000235"	"ascorbic acid"	"C0241254"	"mucous stools"	6.60000000792	2.72246602620233	4.80513471988484	0.00354378669168303	3	0.454545454	5.0529e-05	0	0	0
